index,complaints,transactions_ytd,avg_tr_amt,time_on_site,total_discounts,num_reviews,avg_review,returns,latest_review,num_total_purchases,purchase_made_last_month
8468,4,19,191.33,191.33,142.19,10,2.71,9,3,49,Yes
8469,6,15,162.04,162.04,125.08,7,2.2,12,3,40,Yes
8470,6,16,160.86,160.86,193.04,8,2.2,10,4,26,No
8471,6,16,160.71,160.71,111.9,7,2.32,12,2,39,Yes
8472,5,9,193.38,193.38,140.37,8,2.97,12,3,42,Yes
8473,5,18,209.39,209.39,158.59,11,3.67,11,2,47,Yes
8474,5,14,181.76,181.76,104.57,6,3.15,11,2,40,Yes
8475,6,13,197.38,197.38,123.21,11,3.35,12,3,38,Yes
8476,7,12,155.37,155.37,70.26,7,2.17,15,3,31,No
8477,8,18,174.31,174.31,152.87,10,2.81,11,3,35,No
8478,6,12,188.48,188.48,169.64,7,3.22,12,3,32,No
8479,8,10,166.76,166.76,100,11,2.99,11,3,28,No
8480,12,16,204.44,204.44,159.9,12,3.43,15,4,40,No
8481,8,12,203.47,203.47,117.15,10,3.52,15,4,31,Yes
8482,5,14,177.01,177.01,89.54,7,2.55,13,3,39,Yes
8483,6,15,156.9,156.9,106.88,7,2.24,13,3,33,Yes
8484,9,15,148.24,148.24,115.12,8,2.39,8,3,34,No
8485,4,11,179.19,179.19,56.83,6,2.34,19,3,35,No
8486,8,10,207.35,207.35,127.54,11,4,12,4,33,Yes
8487,5,12,175.5,175.5,124.4,6,2.31,14,3,43,Yes
8488,5,14,158.29,158.29,82.82,5,2.43,12,2,42,Yes
8489,6,14,149.01,149.01,112.69,8,2.18,10,2,38,Yes
8490,9,15,188.88,188.88,127.46,9,3.75,11,3,32,No
8491,5,11,203.18,203.18,149.99,9,3.12,15,4,37,Yes
8492,9,12,162.26,162.26,121.54,8,2.3,14,3,34,No
8493,4,17,192.21,192.21,129.15,9,3.19,8,3,45,Yes
8494,6,13,193.26,193.26,90.4,10,3.53,8,4,42,Yes
8495,6,12,185.26,185.26,95.66,10,2.71,13,4,34,Yes
8496,7,17,200.22,200.22,135.59,8,3.32,14,4,39,No
8497,10,14,179.76,179.76,106.38,7,3.05,15,3,39,No
8498,7,10,189.21,189.21,168.25,6,2.9,11,4,37,No
8499,9,10,195.85,195.85,136.91,8,3.44,16,3,35,No
8500,6,15,191.51,191.51,126.21,9,3.24,11,3,42,Yes
8501,6,15,158.36,158.36,114.7,6,2.03,13,3,39,Yes
8502,6,9,193.4,193.4,117.62,7,3.67,10,3,35,No
8503,7,13,169.64,169.64,164.53,12,2.33,13,4,30,Yes
8504,7,15,173.09,173.09,146.75,9,2.4,12,3,38,Yes
8505,7,11,185.72,185.72,166.95,8,3.07,11,4,34,No
8506,7,11,201.61,201.61,103.8,11,4.05,7,3,43,Yes
8507,5,13,189.92,189.92,131.43,7,2.95,11,3,45,Yes
8508,5,16,185.82,185.82,136.78,9,2.78,9,3,45,Yes
8509,7,16,138.19,138.19,85.98,9,1.66,12,3,31,No
8510,7,14,164.49,164.49,146.26,7,2.57,9,3,34,No
8511,4,13,169.05,169.05,98.03,4,2.56,13,2,41,Yes
8512,11,13,134.09,134.09,118.11,10,2.41,10,3,26,No
8513,9,11,184.42,184.42,99.63,10,3.29,12,4,38,No
8514,6,14,199.07,199.07,134.22,10,3.52,9,3,45,Yes
8515,9,11,184.1,184.1,90.53,10,3.79,11,3,33,No
8516,6,15,203.76,203.76,138.67,11,3.79,7,4,43,Yes
8517,6,17,183.67,183.67,138.18,7,2.72,10,3,50,Yes
8518,8,14,189.85,189.85,182.2,8,2.67,14,3,41,No
8519,12,8,187.55,187.55,137.45,11,3.35,18,3,33,No
8520,5,18,207.55,207.55,165.35,11,3.47,11,3,44,Yes
8521,9,9,205.04,205.04,106.59,7,3.66,16,3,43,No
8522,7,8,198.4,198.4,49.86,8,4.56,9,3,35,No
8523,6,12,164.07,164.07,144.7,8,2.16,10,3,43,Yes
8524,6,16,169.93,169.93,102.64,7,2.92,10,3,31,No
8525,6,20,202.7,202.7,124.85,9,3.88,6,3,48,Yes
8526,8,10,175.75,175.75,93.38,8,3.48,9,3,31,No
8527,6,16,165.93,165.93,118.25,8,2.47,14,3,34,Yes
8528,7,13,199.95,199.95,138.34,11,3.57,11,3,40,Yes
8529,9,12,170.83,170.83,140.85,9,2.61,14,3,33,No
8530,7,13,180.37,180.37,134.72,9,2.62,13,3,40,Yes
8531,10,10,175.83,175.83,152.92,11,3.12,16,3,26,No
8532,7,14,173.26,173.26,123.26,9,2.94,8,3,40,Yes
8533,7,12,152.44,152.44,111.57,8,1.85,13,3,33,No
8534,8,11,199.88,199.88,159.47,7,3.15,15,3,43,No
8535,8,10,119.8,119.8,94.81,6,1.73,6,3,29,No
8536,6,12,182.43,182.43,152.5,8,2.18,16,4,38,No
8537,10,13,170.63,170.63,183.37,10,2.76,14,3,27,No
8538,7,12,203.59,203.59,208.66,7,3.32,15,3,36,No
8539,7,13,202.17,202.17,145.73,12,3.77,10,3,45,Yes
8540,8,8,187.29,187.29,33.48,9,3.85,10,3,38,No
8541,4,14,173.15,173.15,70.9,8,2.53,11,4,39,Yes
8542,6,11,185.1,185.1,167.93,11,2.58,13,4,36,Yes
8543,8,15,176.97,176.97,111.11,8,3.17,12,3,35,No
8544,5,16,200.69,200.69,139.35,11,3.08,14,3,41,Yes
8545,6,14,188.42,188.42,143.49,9,3.16,6,3,45,Yes
8546,7,12,184.9,184.9,153.16,10,2.48,15,4,37,Yes
8547,6,13,168.08,168.08,87.07,8,3.27,6,3,31,No
8548,6,16,198.94,198.94,167.38,10,2.68,16,4,38,No
8549,6,17,215.3,215.3,182.88,11,3.49,14,4,38,Yes
8550,6,13,190.85,190.85,136.64,10,3.09,12,3,38,Yes
8551,10,11,147.08,147.08,118.66,7,2.42,10,3,32,No
8552,8,13,182,182,137.17,7,3.19,13,3,32,No
8553,5,12,198.71,198.71,163.16,11,3.07,14,3,38,Yes
8554,6,15,186.02,186.02,151.69,9,2.72,10,3,44,Yes
8555,6,15,213.72,213.72,168.24,12,3.93,11,3,43,Yes
8556,11,7,184.6,184.6,99.5,10,3.58,12,4,34,No
8557,5,9,186.67,186.67,102.97,8,3.63,7,4,33,No
8558,7,19,184.96,184.96,175.37,7,2.72,15,3,39,No
8559,5,17,150.31,150.31,80.34,3,2.06,13,2,40,Yes
8560,4,18,197.31,197.31,161.24,10,3.07,9,3,46,Yes
8561,5,15,198.84,198.84,142.41,11,3.23,12,3,42,Yes
8562,6,13,188.17,188.17,78.68,9,3.32,8,4,40,Yes
8563,4,16,174.59,174.59,94.47,7,2.05,14,4,34,Yes
8564,8,18,155.76,155.76,134.55,9,2.34,6,3,45,Yes
8565,7,14,157.33,157.33,118.57,8,2.33,9,3,39,Yes
8566,7,7,185.58,185.58,77.24,5,3.39,7,4,39,No
8567,7,13,175.74,175.74,101.62,7,2.84,14,3,32,No
8568,6,17,144.07,144.07,130.21,8,1.84,9,3,34,No
8569,5,15,164.95,164.95,116.51,6,2.4,11,2,43,Yes
8570,5,15,167.2,167.2,118.48,7,2,13,3,39,No
8571,5,15,199.98,199.98,148.24,12,2.98,14,4,37,Yes
8572,8,14,154.69,154.69,102.69,8,2.25,11,3,32,No
8573,9,8,204.32,204.32,107.51,12,4.22,10,4,37,Yes
8574,4,15,203.05,203.05,149.22,9,2.42,18,4,40,No
8575,4,9,184.18,184.18,160.12,9,2.39,17,3,31,Yes
8576,7,13,189.47,189.47,148.3,10,3.03,9,4,44,Yes
8577,8,11,189.41,189.41,80.37,8,3.6,12,3,39,No
8578,5,16,195.8,195.8,155.95,9,2.83,14,4,36,Yes
8579,6,16,169.72,169.72,123.54,8,2.63,10,3,40,Yes
8580,5,14,182,182,147.27,9,2.37,16,3,38,Yes
8581,7,11,171.99,171.99,133.86,6,2.78,11,3,37,No
8582,5,16,202.29,202.29,146.82,10,3.69,9,3,46,Yes
8583,4,12,178.91,178.91,119.4,6,2.71,15,2,36,Yes
8584,6,10,190.67,190.67,173.21,8,2.87,12,4,35,No
8585,11,15,139.54,139.54,123.49,10,2.43,9,3,29,No
8586,5,15,202.33,202.33,116.17,10,3.73,10,3,44,Yes
8587,7,12,194.78,194.78,121.8,11,3.31,10,4,37,Yes
8588,8,12,175.23,175.23,63.33,6,3.18,13,3,31,No
8589,10,17,167.65,167.65,170.28,11,2.59,11,3,35,No
8590,5,17,198.39,198.39,121.59,10,3.2,12,3,40,Yes
8591,4,17,198.14,198.14,129.08,9,3.42,9,3,44,No
8592,6,13,183.49,183.49,176.62,8,3.03,10,3,33,No
8593,7,12,186.48,186.48,171.57,8,3.04,13,3,32,No
8594,4,16,181.41,181.41,100.91,8,2.72,11,3,42,Yes
8595,10,14,160.16,160.16,168.16,10,2.63,11,3,31,No
8596,6,16,188.88,188.88,120.37,9,3.54,6,3,44,Yes
8597,6,16,165.18,165.18,126.77,8,2.33,13,3,37,Yes
8598,9,12,159.83,159.83,143.78,9,2.24,14,3,33,No
8599,11,10,190.28,190.28,139.63,10,3.18,19,3,35,No
8600,10,10,183.57,183.57,103.98,10,3.33,12,4,36,No
8601,5,13,189.27,189.27,127.13,7,2.81,15,3,42,Yes
8602,4,18,195.82,195.82,146.51,10,2.96,11,3,43,Yes
8603,6,14,164.04,164.04,103.43,8,2.43,13,3,34,Yes
8604,8,16,189.09,189.09,162.67,9,3.22,16,2,35,No
8605,9,10,185.83,185.83,111.38,9,3.47,12,3,34,No
8606,8,21,211.79,211.79,155.43,9,4.27,8,4,37,No
8607,11,10,171.46,171.46,119.14,9,2.76,13,4,33,No
8608,5,15,186.64,186.64,121.68,9,2.96,11,3,43,Yes
8609,5,14,186.25,186.25,109.77,9,3.05,11,3,40,Yes
8610,7,15,207.15,207.15,165.09,12,3.56,10,4,43,Yes
8611,5,9,204.13,204.13,148.88,5,3.53,11,4,37,No
8612,5,13,152.18,152.18,87.24,6,2.38,12,2,34,Yes
8613,11,7,197.2,197.2,104.16,11,4.1,16,3,29,No
8614,8,17,199.49,199.49,136.73,9,3.44,13,4,37,No
8615,6,18,171.83,171.83,96.22,5,2.62,13,2,40,Yes
8616,5,9,198.87,198.87,170.76,10,2.83,12,3,49,Yes
8617,8,15,179.04,179.04,208.49,9,2.6,14,3,32,No
8618,9,9,194.14,194.14,113.49,7,3.35,13,4,39,No
8619,7,11,177.17,177.17,91.76,8,3.21,8,3,41,Yes
8620,8,14,155.19,155.19,121.85,8,2.54,10,3,30,No
8621,4,14,184.51,184.51,105.83,6,2.3,16,3,41,No
8622,5,11,175.27,175.27,170.81,7,2.84,6,4,32,No
8623,5,16,206.28,206.28,154.9,10,3.4,14,3,40,Yes
8624,8,7,197.94,197.94,151.04,8,3.8,13,3,33,No
8625,9,14,163.14,163.14,98.56,8,2.79,12,3,32,No
8626,7,15,163.52,163.52,139.96,9,2.51,9,4,32,No
8627,6,16,176.95,176.95,123.22,7,2.71,12,3,39,Yes
8628,8,11,166.91,166.91,146.04,7,3.1,7,4,26,No
8629,7,11,199.6,199.6,177.36,13,3.13,12,4,35,Yes
8630,12,9,124.18,124.18,119.93,9,2.03,11,3,25,No
8631,10,8,169.13,169.13,156.95,9,2.59,15,3,34,No
8632,5,17,192.9,192.9,156.85,9,3.06,10,3,43,Yes
8633,8,10,172.58,172.58,153.21,9,2.64,12,4,31,No
8634,8,12,173.18,173.18,130.73,8,2.97,11,3,30,No
8635,8,13,213.32,213.32,158.12,8,3.21,16,4,42,No
8636,3,19,182.81,182.81,116.63,8,2.18,15,3,38,Yes
8637,9,16,157.35,157.35,156.63,10,2.6,10,3,27,No
8638,7,14,210.07,210.07,166.42,12,4.13,8,3,45,Yes
8639,9,12,176.64,176.64,120.86,8,2.76,15,3,34,No
8640,5,16,181.54,181.54,127.39,6,2.92,8,2,51,Yes
8641,9,11,191.18,191.18,130.27,8,3.21,15,3,38,No
8642,3,18,188.08,188.08,111.63,9,2.78,10,3,44,Yes
8643,8,15,201.77,201.77,151.14,8,3.39,12,4,38,No
8644,6,14,197.01,197.01,126.47,10,3.48,10,3,42,Yes
8645,6,11,166.84,166.84,141.14,8,2.23,12,3,39,Yes
8646,6,13,191.99,191.99,170.77,7,3.37,12,3,33,No
8647,8,10,177.62,177.62,111.98,7,2.76,15,3,35,No
8648,7,18,179.49,179.49,121.9,10,3.16,7,3,44,Yes
8649,8,11,171.17,171.17,133.81,7,2.58,13,3,35,No
8650,8,10,179.27,179.27,153.3,8,3.52,12,3,20,No
8651,6,13,197.24,197.24,207.06,5,3.13,12,3,36,No
8652,6,10,175.12,175.12,122.79,8,3.05,9,4,30,No
8653,7,16,185.93,185.93,119.81,9,3.22,11,3,39,Yes
8654,10,13,173.24,173.24,184.82,10,2.91,10,3,34,No
8655,6,14,180.92,180.92,137.03,9,2.46,14,4,35,No
8656,6,14,195.46,195.46,131.65,10,3.14,15,3,39,Yes
8657,4,16,169.93,169.93,45.93,6,2.19,15,4,33,No
8658,6,16,151.44,151.44,123.85,8,1.85,11,3,35,No
8659,4,10,195.93,195.93,156.25,9,2.76,18,3,32,Yes
8660,7,12,194.05,194.05,115.69,7,3.03,15,4,38,No
8661,6,11,152.39,152.39,108.78,6,2.06,12,3,37,Yes
8662,7,14,174.19,174.19,145.57,8,3.06,10,3,32,No
8663,6,15,186.8,186.8,124.21,7,3.02,9,3,48,Yes
8664,8,13,198.29,198.29,190.25,9,2.67,16,4,39,No
8665,6,17,171.71,171.71,121.24,8,2.43,16,3,30,Yes
8666,10,18,179.07,179.07,120.11,8,2.85,16,3,42,No
8667,4,12,187.98,187.98,131.63,8,2.92,15,3,36,Yes
8668,5,15,187.86,187.86,126.07,10,3.11,9,3,45,Yes
8669,8,11,158.76,158.76,134.86,8,2.73,11,3,31,No
8670,6,15,173.88,173.88,119.45,8,2.65,13,3,37,Yes
8671,5,16,201.34,201.34,126.23,11,3.3,11,3,43,Yes
8672,5,15,193.97,193.97,142.04,11,3.1,10,3,44,Yes
8673,4,11,205.8,205.8,136.59,10,3.55,16,3,34,Yes
8674,6,17,184.71,184.71,131.19,8,2.93,12,3,41,Yes
8675,6,8,161.39,161.39,56.74,7,2.21,13,4,32,Yes
8676,9,3,187.35,187.35,130.67,8,2.99,14,4,33,No
8677,12,15,164.04,164.04,158.71,9,3.65,5,3,27,No
8678,8,15,183.12,183.12,124.11,9,2.93,16,3,37,No
8679,9,15,189.36,189.36,158.61,7,3.15,11,4,38,No
8680,9,10,200.57,200.57,85.48,6,3.25,14,4,50,No
8681,8,12,142.93,142.93,115.47,7,2.03,11,3,29,No
8682,6,13,182.72,182.72,114.24,8,3.25,10,3,35,No
8683,7,11,197.87,197.87,121.25,6,3.27,13,3,43,No
8684,6,17,158,158,130.37,8,2.24,10,2,40,Yes
8685,6,12,186.08,186.08,119.78,9,2.83,13,4,37,Yes
8686,8,13,171.57,171.57,170.73,9,2.47,14,3,31,No
8687,7,12,190.49,190.49,149.77,8,3.28,14,3,33,No
8688,7,16,170.49,170.49,119.27,8,2.51,13,3,37,Yes
8689,11,10,187.83,187.83,141.67,9,3.17,17,3,32,No
8690,6,12,188.09,188.09,97.42,9,2.83,17,4,29,Yes
8691,4,17,186.54,186.54,114.48,8,2.81,11,4,40,Yes
8692,7,16,168.24,168.24,121.64,8,2.56,10,3,41,Yes
8693,6,18,193.64,193.64,157.86,8,3.01,11,4,39,No
8694,7,13,162.01,162.01,108.86,6,2.29,12,3,35,No
8695,8,15,194.15,194.15,139.73,7,3.13,13,4,40,No
8696,10,13,176.04,176.04,105.89,8,2.95,15,3,36,No
8697,7,15,219.69,219.69,159.86,12,3.65,18,4,31,Yes
8698,11,15,136.95,136.95,148.61,10,2.34,7,3,28,No
8699,6,15,171.15,171.15,134.41,9,2.7,9,3,42,Yes
8700,9,9,177.81,177.81,113.6,8,2.96,11,4,35,No
8701,8,12,126.32,126.32,100.16,7,1.75,9,3,29,No
8702,10,15,158,158,135.78,10,2.99,8,3,30,No
8703,7,14,186.51,186.51,90.46,8,2.94,18,3,37,No
8704,5,10,190.8,190.8,143.94,8,2.82,14,3,39,Yes
8705,7,13,184.69,184.69,135.37,6,2.79,12,4,39,No
8706,9,11,201.74,201.74,188.68,8,3.08,18,3,40,No
8707,10,8,212,212,64.7,6,4.23,16,3,44,No
8708,9,8,193.93,193.93,132.95,9,3.23,15,3,39,No
8709,6,13,175.71,175.71,113,8,2.89,11,3,39,Yes
8710,7,13,201.84,201.84,150.34,11,3.21,15,4,34,Yes
8711,6,11,183.89,183.89,121.89,8,3.9,7,3,30,No
8712,4,15,182.77,182.77,103.43,9,2.75,10,3,42,Yes
8713,8,9,194.94,194.94,130.97,10,3.35,13,4,33,Yes
8714,9,12,193.44,193.44,103.76,8,3.77,14,3,37,No
8715,8,9,187.71,187.71,166.42,7,2.93,13,4,35,No
8716,3,20,191.89,191.89,175.67,9,2.28,16,3,42,Yes
8717,5,15,194.93,194.93,126.65,8,3.06,16,3,38,Yes
8718,7,14,218.35,218.35,160.52,13,3.88,15,3,40,Yes
8719,7,12,173.79,173.79,140.37,9,3.18,9,3,30,No
8720,8,14,185.43,185.43,189.79,9,2.81,12,4,37,No
8721,7,15,159.61,159.61,100.88,6,2.43,10,3,37,No
8722,10,17,200.21,200.21,239.9,12,3.33,11,4,37,No
8723,9,14,166.17,166.17,122.7,9,2.65,11,4,31,No
8724,6,15,173.39,173.39,142.21,7,2.52,8,3,46,Yes
8725,4,18,198.92,198.92,142.24,10,3.14,12,3,45,Yes
8726,7,13,202.87,202.87,126.84,11,3.92,8,3,40,Yes
8727,6,15,204.21,204.21,152.19,11,3.36,12,4,38,Yes
8728,9,11,182.74,182.74,211.03,10,3.18,14,3,24,No
8729,4,10,187.65,187.65,150.76,9,2.71,15,3,36,Yes
8730,9,14,168.34,168.34,150.68,10,2.41,14,4,31,No
8731,6,13,197.86,197.86,128.36,10,3.26,13,4,38,Yes
8732,6,18,200.34,200.34,138.31,10,3.29,15,3,34,Yes
8733,8,14,208.44,208.44,120.67,8,3.81,18,2,42,No
8734,7,17,185.36,185.36,140.2,9,2.87,11,3,40,Yes
8735,5,16,198.5,198.5,128.2,11,3.35,8,4,44,Yes
8736,7,17,184.1,184.1,130.03,9,2.77,15,3,32,Yes
8737,6,16,200.24,200.24,149.34,11,3.57,8,3,48,Yes
8738,10,10,197.03,197.03,112.24,8,3.36,16,3,44,No
8739,6,15,186.58,186.58,120.29,8,3.28,8,3,45,Yes
8740,11,14,156.19,156.19,140.77,9,2.99,7,3,29,No
8741,12,10,179.03,179.03,106.51,9,3.01,16,4,34,No
8742,5,12,174.77,174.77,122.47,5,2.32,14,3,42,Yes
8743,7,11,183.01,183.01,170.93,7,3.14,11,3,30,No
8744,9,13,177.51,177.51,96.32,8,3.07,9,3,43,No
8745,6,14,198.46,198.46,123.74,8,3.59,8,3,46,Yes
8746,6,18,161.22,161.22,101.15,6,2.28,12,2,42,Yes
8747,6,12,171.99,171.99,128.64,8,2.71,9,3,40,Yes
8748,9,14,153.41,153.41,140.2,9,2.69,10,3,30,No
8749,10,12,174.03,174.03,132.92,9,3.11,10,3,36,No
8750,6,19,158.81,158.81,110.6,6,2.37,9,2,44,Yes
8751,7,14,175.08,175.08,187.79,8,2.53,13,3,30,No
8752,5,9,180.05,180.05,120.89,10,3.73,6,4,24,No
8753,6,17,167.57,167.57,133.39,10,2.55,11,3,37,Yes
8754,6,14,187.88,187.88,125.44,9,2.87,12,3,41,Yes
8755,7,12,194.72,194.72,118.67,9,3.18,14,4,32,Yes
8756,6,13,194.55,194.55,159.54,11,3.06,12,3,38,Yes
8757,7,12,201,201,143.29,10,3.35,14,4,37,Yes
8758,8,19,167.38,167.38,120.96,9,2.61,10,3,37,Yes
8759,4,18,192.7,192.7,141.71,9,2.64,14,4,38,Yes
8760,7,14,205.38,205.38,130.43,11,3.26,17,4,32,Yes
8761,7,12,191.8,191.8,137.3,10,3.14,13,4,34,Yes
8762,8,11,200.04,200.04,126.26,11,3.84,9,3,40,Yes
8763,10,14,185.62,185.62,190.84,9,3.11,17,3,31,No
8764,5,14,191.5,191.5,138.99,9,3.13,11,3,43,Yes
8765,10,13,164.05,164.05,154.61,9,2.74,10,4,32,No
8766,11,11,156.54,156.54,143.03,9,1.57,14,5,37,No
8767,9,15,162.11,162.11,141.17,9,2.74,9,3,34,No
8768,7,8,171.55,171.55,63.41,8,2.55,13,4,32,Yes
8769,6,13,178.43,178.43,145.1,8,2.76,7,3,48,Yes
8770,9,14,161.61,161.61,163.36,10,2.41,11,3,34,No
8771,6,18,163.74,163.74,124.54,7,2.35,8,2,52,Yes
8772,6,14,191.62,191.62,137.67,10,3.25,10,4,38,Yes
8773,12,13,181.62,181.62,147.7,8,3.44,13,3,33,No
8774,9,15,189.48,189.48,176.26,10,2.66,15,4,38,No
8775,4,12,173.05,173.05,116.63,7,2.44,17,2,33,Yes
8776,5,14,194.69,194.69,122.67,6,3.09,14,3,44,Yes
8777,5,14,169.04,169.04,136.98,9,2.44,14,3,33,Yes
8778,4,18,197.14,197.14,110.67,9,3.36,10,3,43,Yes
8779,5,14,175.69,175.69,112.95,8,2.74,14,3,34,Yes
8780,6,14,184.35,184.35,140.09,11,3.06,11,3,39,Yes
8781,7,11,170.67,170.67,145.05,8,2.29,15,3,35,No
8782,10,15,163.95,163.95,138.29,10,2.83,9,4,32,No
8783,7,10,150.06,150.06,80.63,5,2.42,11,3,28,No
8784,9,13,146.78,146.78,146.33,9,1.85,12,3,31,No
8785,6,15,215,215,153.88,12,3.43,16,4,33,Yes
8786,7,8,181.46,181.46,60.82,10,3.34,9,4,39,Yes
8787,6,17,225.67,225.67,175.29,13,4.23,14,2,42,Yes
8788,7,14,164.04,164.04,95.65,6,2.64,12,3,35,No
8789,8,14,176.5,176.5,140.4,7,2.61,14,3,36,No
8790,6,15,144.29,144.29,104.27,9,1.79,11,3,29,No
8791,7,17,188.52,188.52,125.7,10,3.17,12,3,37,Yes
8792,7,11,198.9,198.9,114.74,11,3.51,13,4,34,Yes
8793,6,14,195.63,195.63,140.64,10,3.23,12,3,39,Yes
8794,7,10,177.76,177.76,107.15,10,3.37,10,3,31,No
8795,5,13,172.09,172.09,84.69,7,2.5,11,3,40,Yes
8796,6,14,193.42,193.42,125.95,7,2.3,16,4,41,No
8797,8,15,212.05,212.05,184.52,11,3.51,15,4,35,No
8798,11,9,180.06,180.06,111.73,10,3.26,16,3,31,No
8799,5,11,169.46,169.46,102.47,5,2.46,14,3,33,No
8800,8,11,180.23,180.23,91.48,10,3.12,11,3,39,No
8801,5,13,180.1,180.1,78.24,9,2.71,12,4,38,Yes
8802,5,19,205.97,205.97,183.95,11,3.12,13,3,44,Yes
8803,6,14,205.45,205.45,161.64,12,3.17,15,4,37,Yes
8804,8,17,204.84,204.84,156.64,9,3.49,12,4,40,No
8805,6,12,211.38,211.38,148.37,7,4.1,15,2,38,No
8806,8,15,179.83,179.83,141.47,9,3.13,11,3,35,No
8807,5,14,180.08,180.08,101.76,8,2.87,11,3,39,Yes
8808,5,13,171.39,171.39,105.07,7,3.26,4,4,33,No
8809,6,12,182.5,182.5,156.54,11,2.56,15,3,36,Yes
8810,4,10,183.92,183.92,71.15,8,4.11,4,3,28,No
8811,8,15,173.53,173.53,182.33,8,2.8,13,3,30,No
8812,9,13,191.79,191.79,84.66,8,3.27,14,3,46,No
8813,7,12,200.21,200.21,105.91,10,3.79,11,4,38,Yes
8814,8,10,204.94,204.94,118.12,10,4.06,13,3,35,Yes
8815,7,16,163.35,163.35,88.99,8,2.51,12,3,33,No
8816,9,11,186.54,186.54,100.91,6,3.26,14,3,37,No
8817,5,15,189.17,189.17,115.27,7,3.31,11,3,40,Yes
8818,7,16,170.57,170.57,105.62,8,2.82,11,3,34,No
8819,7,12,188.65,188.65,144.1,9,3.12,13,3,36,No
8820,6,10,172.66,172.66,137.31,9,2.57,9,3,43,Yes
8821,5,13,189.8,189.8,139.97,8,2.91,13,3,42,Yes
8822,5,16,203.32,203.32,170.98,11,3.29,11,3,45,Yes
8823,6,17,183.34,183.34,138.04,9,2.49,12,4,37,No
8824,6,14,202.91,202.91,131.38,10,3.59,10,4,39,Yes
8825,5,13,159.36,159.36,105.02,6,2.33,14,2,34,Yes
8826,5,13,179.66,179.66,150.57,9,2.5,13,3,41,Yes
8827,11,14,154.72,154.72,125.38,9,2.66,9,3,32,No
8828,7,13,155.89,155.89,110.26,7,2.03,11,3,43,Yes
8829,6,14,171.64,171.64,136.06,10,2.57,14,3,30,Yes
8830,7,8,196.8,196.8,125.41,7,3.49,10,4,39,No
8831,5,16,202.45,202.45,137.49,8,3.26,16,3,35,Yes
8832,8,17,178.3,178.3,156.45,9,2.92,9,3,38,No
8833,8,8,187.08,187.08,101.82,8,3.3,11,4,39,No
8834,5,12,170.67,170.67,120.91,8,2.77,11,3,34,Yes
8835,10,18,169.31,169.31,131.02,10,3.43,8,3,31,No
8836,6,16,190.35,190.35,164.67,9,2.66,13,3,41,Yes
8837,4,10,175.16,175.16,121.18,7,2.57,14,2,39,Yes
8838,4,14,180.38,180.38,114.37,3,2.42,14,2,49,Yes
8839,9,14,155.68,155.68,117.18,8,2.56,10,3,31,No
8840,8,17,175.46,175.46,128.97,9,2.78,7,3,47,Yes
8841,6,15,172.73,172.73,237.08,7,2.22,12,3,29,No
8842,6,15,162.15,162.15,119.91,8,2.38,11,3,38,Yes
8843,5,5,211.37,211.37,78.95,6,4.39,10,4,37,No
8844,7,10,183.2,183.2,89.87,9,3.17,12,4,34,Yes
8845,11,15,150.83,150.83,145.77,8,2.79,6,3,32,No
8846,4,16,195.65,195.65,148.24,10,2.64,16,4,37,Yes
8847,9,13,174.75,174.75,174.2,8,3.04,10,3,36,No
8848,9,12,172.91,172.91,106.08,6,2.96,14,3,34,No
8849,7,10,193.07,193.07,101.69,7,3.99,7,3,36,No
8850,6,13,206.18,206.18,124.33,11,3.61,14,4,37,Yes
8851,5,13,180.01,180.01,106.74,5,2.85,11,2,44,Yes
8852,6,14,151.03,151.03,119.72,6,1.8,13,3,38,Yes
8853,5,15,197.82,197.82,121.51,10,3.37,10,3,44,Yes
8854,6,17,221.95,221.95,208.86,13,3.69,16,3,39,Yes
8855,9,9,193.45,193.45,128.86,9,3.6,15,3,33,No
8856,9,17,163.57,163.57,152.94,10,2.85,11,3,29,No
8857,11,13,121.72,121.72,62.63,10,2.31,10,2,24,No
8858,11,9,196.03,196.03,126.72,11,3.37,18,3,39,No
8859,10,10,170.21,170.21,126.78,10,2.67,14,4,32,No
8860,8,11,186.41,186.41,112.88,8,3.49,13,3,32,No
8861,7,14,193.39,193.39,93.42,6,3.15,14,4,37,No
8862,7,11,203.02,203.02,122.84,12,3.88,9,3,42,Yes
8863,10,11,187.36,187.36,119.37,7,2.87,17,4,40,No
8864,6,14,177.76,177.76,160.47,11,2.72,10,3,40,Yes
8865,6,12,171.63,171.63,76.97,7,2.48,13,4,35,Yes
8866,6,14,196.69,196.69,156.95,11,3.15,13,3,41,Yes
8867,10,14,156.43,156.43,148.71,9,2.78,9,3,29,No
8868,5,13,168.39,168.39,139.21,7,2.19,12,3,43,Yes
8869,4,8,192.96,192.96,171.43,11,2.9,13,3,39,Yes
8870,7,14,189.22,189.22,156.19,8,2.77,14,4,37,No
8871,14,12,180.55,180.55,101.99,11,3.44,21,2,31,No
8872,5,11,182.07,182.07,139.86,7,2.68,12,3,40,Yes
8873,7,9,185.39,185.39,144.11,8,3.05,11,4,34,No
8874,6,11,182.91,182.91,134.85,9,2.82,12,3,37,Yes
8875,8,11,194.19,194.19,113.62,6,3.19,15,4,34,No
8876,9,14,180.49,180.49,100.72,8,3.5,12,3,32,No
8877,7,10,195.4,195.4,147.38,7,3.33,13,3,38,No
